actual	baseline	metrics	t	method
0.620575221238938	0.40873893805309736	purity	1.3438661098480225	ClusTCR
0.3782051282051282	0.07478632478632478	purity_90	1.3438661098480225	ClusTCR
0.18030973451327434	0.09845132743362832	consistency	1.3438661098480225	ClusTCR
0.1669710660386427	0.1669710660386427	retention	4.807462453842163	Greedy
0.6186487995533222	0.40591848129536573	purity	4.807462453842163	Greedy
0.36752136752136755	0.0641025641025641	purity_90	4.807462453842163	Greedy
0.15633724176437744	0.07984366275823562	consistency	4.807462453842163	Greedy
0.16706719215610882	0.16706719215610882	retention	1.3544280529022217	ClusTCR
0.6183035714285714	0.40792410714285715	purity	1.3544280529022217	ClusTCR
0.3702127659574468	0.0851063829787234	purity_90	1.3544280529022217	ClusTCR
0.15345982142857142	0.08035714285714286	consistency	1.3544280529022217	ClusTCR
0.16932024025169226	0.16932024025169226	retention	5.211516618728638	Greedy
0.6037837837837838	0.41405405405405404	purity	5.211516618728638	Greedy
0.3630705394190871	0.07261410788381743	purity_90	5.211516618728638	Greedy
0.17351351351351352	0.09351351351351352	consistency	5.211516618728638	Greedy
0.1677948326818572	0.1677948326818572	retention	1.4600403308868408	ClusTCR
0.6057797164667393	0.41712104689203927	purity	1.4600403308868408	ClusTCR
0.35892116182572614	0.07261410788381743	purity_90	1.4600403308868408	ClusTCR
0.15485278080697928	0.08178844056706652	consistency	1.4600403308868408	ClusTCR
0.16937157954331006	0.16937157954331006	retention	4.903692722320557	Greedy
0.6117333333333334	0.40373333333333333	purity	4.903692722320557	Greedy
0.3501006036217304	0.08450704225352113	purity_90	4.903692722320557	Greedy
0.18613333333333335	0.09386666666666667	consistency	4.903692722320557	Greedy
0.1676731458765805	0.1676731458765805	retention	1.1216416358947754	ClusTCR
0.6112008616047389	0.42218632202477113	purity	1.1216416358947754	ClusTCR
0.3440643863179074	0.08651911468812877	purity_90	1.1216416358947754	ClusTCR
0.16101238556812061	0.08777598276790523	consistency	1.1216416358947754	ClusTCR
0.16599456063021664	0.16599456063021664	retention	4.904830694198608	Greedy
0.5914438502673797	0.406951871657754	purity	4.904830694198608	Greedy
0.3333333333333333	0.09032258064516129	purity_90	4.904830694198608	Greedy
0.1572192513368984	0.09090909090909091	consistency	4.904830694198608	Greedy
0.16561943167963988	0.16561943167963988	retention	1.1600944995880127	ClusTCR
0.5927116827438371	0.4003215434083601	purity	1.1600944995880127	ClusTCR
0.3311827956989247	0.06451612903225806	purity_90	1.1600944995880127	ClusTCR
0.14040728831725616	0.08628081457663452	consistency	1.1600944995880127	ClusTCR
0.1667748817363881	0.1667748817363881	retention	5.305225610733032	Greedy
0.6232114467408585	0.40116587175410706	purity	5.305225610733032	Greedy
0.3717171717171717	0.05656565656565657	purity_90	5.305225610733032	Greedy
0.1987281399046105	0.09485956544780075	consistency	5.305225610733032	Greedy
0.16473425470735553	0.16473425470735553	retention	1.2465157508850098	ClusTCR
0.6230563002680966	0.4107238605898123	purity	1.2465157508850098	ClusTCR
0.3643724696356275	0.10323886639676114	purity_90	1.2465157508850098	ClusTCR
0.16300268096514745	0.08793565683646112	consistency	1.2465157508850098	ClusTCR
0.17177857603389518	0.17177857603389518	retention	5.410479545593262	Greedy
0.6091188524590164	0.38780737704918034	purity	5.410479545593262	Greedy
0.3305613305613306	0.04573804573804574	purity_90	5.410479545593262	Greedy
0.18084016393442623	0.09067622950819672	consistency	5.410479545593262	Greedy
0.1706732983328728	0.1706732983328728	retention	1.3446359634399414	ClusTCR
0.6118556701030928	0.3974226804123711	purity	1.3446359634399414	ClusTCR
0.3264887063655031	0.07186858316221766	purity_90	1.3446359634399414	ClusTCR
0.14536082474226805	0.07938144329896907	consistency	1.3446359634399414	ClusTCR
0.17893007120686508	0.17893007120686508	retention	5.404468297958374	Greedy
0.5954123962908736	0.3958028306490971	purity	5.404468297958374	Greedy
0.3622350674373796	0.06551059730250482	purity_90	5.404468297958374	Greedy
0.17569546120058566	0.09370424597364568	consistency	5.404468297958374	Greedy
0.17646521818513786	0.17646521818513786	retention	1.4760334491729736	ClusTCR
0.6001979218208807	0.396833250865908	purity	1.4760334491729736	ClusTCR
0.3655705996131528	0.0851063829787234	purity_90	1.4760334491729736	ClusTCR
0.13904007916872835	0.082632360217714	consistency	1.4760334491729736	ClusTCR
0.1662746517097883	0.1662746517097883	retention	5.502308130264282	Greedy
0.6112266112266113	0.4074844074844075	purity	5.502308130264282	Greedy
0.38193018480492813	0.09034907597535935	purity_90	5.502308130264282	Greedy
0.21361746361746362	0.0997920997920998	consistency	5.502308130264282	Greedy
0.16600325673964175	0.16600325673964175	retention	1.480497121810913	ClusTCR
0.6127017178552837	0.4112441436751692	purity	1.480497121810913	ClusTCR
0.3793103448275862	0.09127789046653144	purity_90	1.480497121810913	ClusTCR
0.16762103071317022	0.0827693909422176	consistency	1.480497121810913	ClusTCR
0.17467718794835008	0.17467718794835008	retention	5.811076641082764	Greedy
0.6103515625	0.404296875	purity	5.811076641082764	Greedy
0.3799212598425197	0.08267716535433071	purity_90	5.811076641082764	Greedy
0.17822265625	0.0908203125	consistency	5.811076641082764	Greedy
0.1726147776183644	0.1726147776183644	retention	1.2381606101989746	ClusTCR
0.6192592592592593	0.4167901234567901	purity	1.2381606101989746	ClusTCR
0.376953125	0.109375	purity_90	1.2381606101989746	ClusTCR
0.14962962962962964	0.07308641975308643	consistency	1.2381606101989746	ClusTCR
0.1753621900275531	0.1753621900275531	retention	5.709238052368164	Greedy
0.597678916827853	0.3970019342359768	purity	5.709238052368164	Greedy
0.37755102040816324	0.09183673469387756	purity_90	5.709238052368164	Greedy
0.19197292069632496	0.09429400386847195	consistency	5.709238052368164	Greedy
0.17491778508577016	0.17491778508577016	retention	1.4818389415740967	ClusTCR
0.6000969461948619	0.39069316529326226	purity	1.4818389415740967	ClusTCR
0.3752535496957404	0.07505070993914807	purity_90	1.4818389415740967	ClusTCR
0.14929714008725156	0.08191953465826467	consistency	1.4818389415740967	ClusTCR
0.1767970401691332	0.1767970401691332	retention	5.701410293579102	Greedy
0.5841726618705037	0.3904076738609113	purity	5.701410293579102	Greedy
0.32567049808429116	0.06321839080459771	purity_90	5.701410293579102	Greedy
0.17170263788968826	0.0853717026378897	consistency	5.701410293579102	Greedy
0.17600422832980972	0.17600422832980972	retention	1.4814164638519287	ClusTCR
0.5828516377649325	0.3969171483622351	purity	1.4814164638519287	ClusTCR
0.32053742802303264	0.046065259117082535	purity_90	1.4814164638519287	ClusTCR
0.14499036608863197	0.07947976878612717	consistency	1.4814164638519287	ClusTCR
0.17212470526591564	0.17212470526591564	retention	5.908384084701538	Greedy
0.5956416464891041	0.39951573849878935	purity	5.908384084701538	Greedy
0.35797665369649806	0.0933852140077821	purity_90	5.908384084701538	Greedy
0.1423728813559322	0.07602905569007264	consistency	5.908384084701538	Greedy
0.17221203388350362	0.17221203388350362	retention	1.3672189712524414	ClusTCR
0.5977734753146177	0.39932236205227495	purity	1.3672189712524414	ClusTCR
0.3552123552123552	0.07335907335907337	purity_90	1.3672189712524414	ClusTCR
0.13746369796708616	0.07308809293320426	consistency	1.3672189712524414	ClusTCR
0.17843866171003717	0.17843866171003717	retention	5.818776369094849	Greedy
0.6121408711770158	0.4221501390176089	purity	5.818776369094849	Greedy
0.36042402826855124	0.08480565371024736	purity_90	5.818776369094849	Greedy
0.14874884151992585	0.08387395736793327	consistency	5.818776369094849	Greedy
0.17610443503069076	0.17610443503069076	retention	1.3667714595794678	ClusTCR
0.6147348662599719	0.4129516658845612	purity	1.3667714595794678	ClusTCR
0.36460176991150445	0.07256637168141593	purity_90	1.3667714595794678	ClusTCR
0.14077897700610043	0.07836696386672924	consistency	1.3667714595794678	ClusTCR
0.17604605206632873	0.17604605206632873	retention	6.408575057983398	Greedy
0.6044568245125348	0.3922934076137419	purity	6.408575057983398	Greedy
0.3743016759776536	0.1005586592178771	purity_90	6.408575057983398	Greedy
0.15366759517177345	0.0807799442896936	consistency	6.408575057983398	Greedy
0.17561646189535182	0.17561646189535182	retention	1.9224872589111328	ClusTCR
0.6077245230339693	0.39599813866914846	purity	1.9224872589111328	ClusTCR
0.37105751391465674	0.07235621521335807	purity_90	1.9224872589111328	ClusTCR
0.14751046998604	0.07864122847836202	consistency	1.9224872589111328	ClusTCR
0.18312739667660843	0.18312739667660843	retention	6.512615919113159	Greedy
0.6030262572318648	0.4009790832220739	purity	6.512615919113159	Greedy
0.3690909090909091	0.08	purity_90	6.512615919113159	Greedy
0.14953271028037382	0.08277703604806408	consistency	6.512615919113159	Greedy
0.18329782701320835	0.18329782701320835	retention	1.6079614162445068	ClusTCR
0.6066666666666667	0.4057777777777778	purity	1.6079614162445068	ClusTCR
0.3675675675675676	0.06126126126126126	purity_90	1.6079614162445068	ClusTCR
0.1408888888888889	0.08355555555555555	consistency	1.6079614162445068	ClusTCR
0.1799492385786802	0.1799492385786802	retention	6.106588125228882	Greedy
0.6069182389937107	0.3903863432165319	purity	6.106588125228882	Greedy
0.3651376146788991	0.08807339449541285	purity_90	6.106588125228882	Greedy
0.1940700808625337	0.0889487870619946	consistency	6.106588125228882	Greedy
0.17910321489001693	0.17910321489001693	retention	1.6640722751617432	ClusTCR
0.6064981949458483	0.4038808664259928	purity	1.6640722751617432	ClusTCR
0.36446886446886445	0.09523809523809523	purity_90	1.6640722751617432	ClusTCR
0.15072202166064982	0.07581227436823104	consistency	1.6640722751617432	ClusTCR
0.17827438460892212	0.17827438460892212	retention	6.507640838623047	Greedy
0.6050269299820467	0.40619389587073607	purity	6.507640838623047	Greedy
0.3427495291902072	0.09227871939736347	purity_90	6.507640838623047	Greedy
0.1606822262118492	0.08123877917414722	consistency	6.507640838623047	Greedy
0.17768629757204066	0.17768629757204066	retention	1.578202247619629	ClusTCR
0.6083821541234791	0.3943217665615142	purity	1.578202247619629	ClusTCR
0.3383177570093458	0.0691588785046729	purity_90	1.578202247619629	ClusTCR
0.15457413249211358	0.07751239296980622	consistency	1.578202247619629	ClusTCR
0.17601531291611186	0.17601531291611186	retention	6.914790868759155	Greedy
0.5938628158844765	0.41155234657039713	purity	6.914790868759155	Greedy
0.33868092691622104	0.0855614973262032	purity_90	6.914790868759155	Greedy
0.18231046931407943	0.09566787003610108	consistency	6.914790868759155	Greedy
0.17584886817576564	0.17584886817576564	retention	1.450303077697754	ClusTCR
0.5989159891598916	0.4033423667570009	purity	1.450303077697754	ClusTCR
0.33687943262411346	0.07092198581560284	purity_90	1.450303077697754	ClusTCR
0.16350496838301717	0.07859078590785908	consistency	1.450303077697754	ClusTCR
0.1855431639818257	0.1855431639818257	retention	6.206405162811279	Greedy
0.6021186440677966	0.4076271186440678	purity	6.206405162811279	Greedy
0.36683417085427134	0.09212730318257957	purity_90	6.206405162811279	Greedy
0.16779661016949152	0.08008474576271186	consistency	6.206405162811279	Greedy
0.18479966955803387	0.18479966955803387	retention	1.632084846496582	ClusTCR
0.6061250531688643	0.39812845597618035	purity	1.632084846496582	ClusTCR
0.3640939597315436	0.0587248322147651	purity_90	1.632084846496582	ClusTCR
0.15014887282007655	0.07018290089323692	consistency	1.632084846496582	ClusTCR
0.17384173841738418	0.17384173841738418	retention	6.507886171340942	Greedy
0.6055004508566276	0.38818755635707847	purity	6.507886171340942	Greedy
0.35150375939849626	0.08458646616541353	purity_90	6.507886171340942	Greedy
0.2110009017132552	0.09422903516681695	consistency	6.507886171340942	Greedy
0.17293972939729396	0.17293972939729396	retention	1.4929554462432861	ClusTCR
0.6039873130946987	0.39465337562301767	purity	1.4929554462432861	ClusTCR
0.34766355140186916	0.07476635514018691	purity_90	1.4929554462432861	ClusTCR
0.1622111463525147	0.08337109198006344	consistency	1.4929554462432861	ClusTCR
0.18132358911896063	0.18132358911896063	retention	6.306378364562988	Greedy
0.6065012831479898	0.40718562874251496	purity	6.306378364562988	Greedy
0.3515358361774744	0.09385665529010238	purity_90	6.306378364562988	Greedy
0.1621043627031651	0.07741659538066724	consistency	6.306378364562988	Greedy
0.18075517661388552	0.18075517661388552	retention	1.4755427837371826	ClusTCR
0.6057486057486058	0.39510939510939513	purity	1.4755427837371826	ClusTCR
0.3504273504273504	0.06837606837606838	purity_90	1.4755427837371826	ClusTCR
0.14157014157014158	0.0694980694980695	consistency	1.4755427837371826	ClusTCR
0.1852121801101393	0.1852121801101393	retention	6.409372806549072	Greedy
0.5779436152570481	0.3888888888888889	purity	6.409372806549072	Greedy
0.3648148148148148	0.1	purity_90	6.409372806549072	Greedy
0.1890547263681592	0.08996683250414594	consistency	6.409372806549072	Greedy
0.1830255911888565	0.1830255911888565	retention	1.69307541847229	ClusTCR
0.5870751154007553	0.3860679815358791	purity	1.69307541847229	ClusTCR
0.3585951940850277	0.06839186691312385	purity_90	1.69307541847229	ClusTCR
0.14897188417960555	0.07511540075535039	consistency	1.69307541847229	ClusTCR
0.18807118807118808	0.18807118807118808	retention	6.408034324645996	Greedy
0.5964271213966708	0.3873325213154689	purity	6.408034324645996	Greedy
0.37630662020905925	0.06794425087108014	purity_90	6.408034324645996	Greedy
0.19447827852212748	0.09581810799837596	consistency	6.408034324645996	Greedy
0.18759018759018758	0.18759018759018758	retention	1.5995957851409912	ClusTCR
0.6052096052096052	0.3915343915343915	purity	1.5995957851409912	ClusTCR
0.3715753424657534	0.07876712328767123	purity_90	1.5995957851409912	ClusTCR
0.1444851444851445	0.07285307285307285	consistency	1.5995957851409912	ClusTCR
0.17998251053342873	0.17998251053342873	retention	7.407697439193726	Greedy
0.5910999160369438	0.38706968933669184	purity	7.407697439193726	Greedy
0.34774774774774775	0.06486486486486487	purity_90	7.407697439193726	Greedy
0.18052057094878254	0.0818639798488665	consistency	7.407697439193726	Greedy
0.17974401780745689	0.17974401780745689	retention	1.8028802871704102	ClusTCR
0.594787725935267	0.3921815889029004	purity	1.8028802871704102	ClusTCR
0.3482142857142857	0.06964285714285715	purity_90	1.8028802871704102	ClusTCR
0.14670029424127784	0.0735603194619588	consistency	1.8028802871704102	ClusTCR
0.18838292163207324	0.18838292163207324	retention	7.208219528198242	Greedy
0.5982392957182873	0.39655862344937975	purity	7.208219528198242	Greedy
0.36617405582922824	0.07389162561576355	purity_90	7.208219528198242	Greedy
0.19407763105242096	0.08843537414965986	consistency	7.208219528198242	Greedy
0.18767263830794728	0.18767263830794728	retention	1.6047086715698242	ClusTCR
0.5991967871485944	0.3967871485943775	purity	1.6047086715698242	ClusTCR
0.36006546644844517	0.08019639934533551	purity_90	1.6047086715698242	ClusTCR
0.1578313253012048	0.06706827309236948	consistency	1.6047086715698242	ClusTCR
0.18188933239414573	0.18188933239414573	retention	7.107741832733154	Greedy
0.6032204789430223	0.3992568125516102	purity	7.107741832733154	Greedy
0.34615384615384615	0.07190635451505016	purity_90	7.107741832733154	Greedy
0.18909991742361684	0.09042113955408754	consistency	7.107741832733154	Greedy
0.17938483212021603	0.17938483212021603	retention	1.5883448123931885	ClusTCR
0.604602510460251	0.40794979079497906	purity	1.5883448123931885	ClusTCR
0.3484848484848485	0.09259259259259259	purity_90	1.5883448123931885	ClusTCR
0.1301255230125523	0.07489539748953974	consistency	1.5883448123931885	ClusTCR
0.1868627908786676	0.1868627908786676	retention	7.612499713897705	Greedy
0.5824742268041238	0.39333862014274384	purity	7.612499713897705	Greedy
0.357504215851602	0.09443507588532883	purity_90	7.612499713897705	Greedy
0.1522601110229976	0.0761300555114988	consistency	7.612499713897705	Greedy
0.1866293096739046	0.1866293096739046	retention	1.5525357723236084	ClusTCR
0.5869047619047619	0.3876984126984127	purity	1.5525357723236084	ClusTCR
0.35108153078202997	0.07487520798668885	purity_90	1.5525357723236084	ClusTCR
0.13968253968253969	0.06944444444444445	consistency	1.5525357723236084	ClusTCR
0.1866357667052916	0.1866357667052916	retention	7.410597085952759	Greedy
0.5746945210878991	0.3819471817106819	purity	7.410597085952759	Greedy
0.36106194690265486	0.07787610619469026	purity_90	7.410597085952759	Greedy
0.15096570752857705	0.08356326369728025	consistency	7.410597085952759	Greedy
0.18516801853997683	0.18516801853997683	retention	1.7047035694122314	ClusTCR
0.5864123957091776	0.3865713150576083	purity	1.7047035694122314	ClusTCR
0.3587521663778163	0.053726169844020795	purity_90	1.7047035694122314	ClusTCR
0.14342471195868098	0.07270560190703218	consistency	1.7047035694122314	ClusTCR
0.18527315914489312	0.18527315914489312	retention	7.912594318389893	Greedy
0.5934671389216843	0.4041715859897678	purity	7.912594318389893	Greedy
0.3371150729335494	0.07293354943273905	purity_90	7.912594318389893	Greedy
0.17040535222353403	0.09445100354191263	consistency	7.912594318389893	Greedy
0.18557964906903684	0.18557964906903684	retention	1.910679817199707	ClusTCR
0.603299293008641	0.3974862529457973	purity	1.910679817199707	ClusTCR
0.33386837881219905	0.08025682182985554	purity_90	1.910679817199707	ClusTCR
0.13432835820895522	0.07109190887666929	consistency	1.910679817199707	ClusTCR
0.1882998171846435	0.1882998171846435	retention	7.211414098739624	Greedy
0.5804840568574722	0.39608144448713023	purity	7.211414098739624	Greedy
0.3709150326797386	0.07026143790849673	purity_90	7.211414098739624	Greedy
0.1698040722243565	0.08298117556665387	consistency	7.211414098739624	Greedy
0.18791895185862278	0.18791895185862278	retention	1.605356216430664	ClusTCR
0.5823710546574288	0.3995381062355658	purity	1.605356216430664	ClusTCR
0.3651050080775444	0.0888529886914378	purity_90	1.605356216430664	ClusTCR
0.13779830638953042	0.07544264819091609	consistency	1.605356216430664	ClusTCR
0.19150707743547044	0.19150707743547044	retention	7.813946008682251	Greedy
0.6017234919445485	0.3859123267141251	purity	7.813946008682251	Greedy
0.3412698412698413	0.06666666666666667	purity_90	7.813946008682251	Greedy
0.17684526039715248	0.07943049831397528	consistency	7.813946008682251	Greedy
0.1894633260161986	0.1894633260161986	retention	1.5410501956939697	ClusTCR
0.6078877512324611	0.38718240424725064	purity	1.5410501956939697	ClusTCR
0.3413078149920255	0.05741626794258373	purity_90	1.5410501956939697	ClusTCR
0.142965491088358	0.06863860447478196	consistency	1.5410501956939697	ClusTCR
0.19297191770536118	0.19297191770536118	retention	7.716080665588379	Greedy
0.5644444444444444	0.37444444444444447	purity	7.716080665588379	Greedy
0.34395973154362414	0.08892617449664429	purity_90	7.716080665588379	Greedy
0.18407407407407408	0.08962962962962963	consistency	7.716080665588379	Greedy
0.19116984532212045	0.19116984532212045	retention	1.754401445388794	ClusTCR
0.5770381451009723	0.37920718025430067	purity	1.754401445388794	ClusTCR
0.33610648918469216	0.05324459234608985	purity_90	1.754401445388794	ClusTCR
0.14397905759162305	0.07255048616305161	consistency	1.754401445388794	ClusTCR
0.19687034277198212	0.19687034277198212	retention	8.210590839385986	Greedy
0.5989884393063584	0.3890895953757225	purity	8.210590839385986	Greedy
0.362095531587057	0.07395993836671803	purity_90	8.210590839385986	Greedy
0.16979768786127167	0.07984104046242775	consistency	8.210590839385986	Greedy
0.19605067064083456	0.19605067064083456	retention	1.8507628440856934	ClusTCR
0.5999274573812114	0.39898440333696045	purity	1.8507628440856934	ClusTCR
0.35725190839694654	0.08702290076335878	purity_90	1.8507628440856934	ClusTCR
0.12694958287994196	0.06819006166122597	consistency	1.8507628440856934	ClusTCR
0.18982097943482765	0.18982097943482765	retention	8.010632276535034	Greedy
0.5843484680693983	0.38242894056847543	purity	8.010632276535034	Greedy
0.36018957345971564	0.07109004739336493	purity_90	8.010632276535034	Greedy
0.1786637135474345	0.07751937984496124	consistency	8.010632276535034	Greedy
0.18760171623021157	0.18760171623021157	retention	1.6748085021972656	ClusTCR
0.5946955547254389	0.3825177437429959	purity	1.6748085021972656	ClusTCR
0.35974643423137875	0.05388272583201268	purity_90	1.6748085021972656	ClusTCR
0.15315651849084796	0.06611878968995144	consistency	1.6748085021972656	ClusTCR
0.19197412906070851	0.19197412906070851	retention	8.01141905784607	Greedy
0.5652332361516035	0.38556851311953355	purity	8.01141905784607	Greedy
0.34925864909390447	0.08896210873146623	purity_90	8.01141905784607	Greedy
0.1793002915451895	0.09183673469387756	consistency	8.01141905784607	Greedy
0.19204762604733205	0.19204762604733205	retention	1.726902961730957	ClusTCR
0.5861566484517304	0.37996357012750454	purity	1.726902961730957	ClusTCR
0.3494363929146538	0.05958132045088567	purity_90	1.726902961730957	ClusTCR
0.126775956284153	0.06156648451730419	consistency	1.726902961730957	ClusTCR
0.18988082181765006	0.18988082181765006	retention	8.41293454170227	Greedy
0.5942982456140351	0.3881578947368421	purity	8.41293454170227	Greedy
0.3827751196172249	0.0733652312599681	purity_90	8.41293454170227	Greedy
0.18421052631578946	0.08552631578947369	consistency	8.41293454170227	Greedy
0.1887109746289391	0.1887109746289391	retention	1.7038969993591309	ClusTCR
0.6091911764705882	0.3915441176470588	purity	1.7038969993591309	ClusTCR
0.3757861635220126	0.06132075471698113	purity_90	1.7038969993591309	ClusTCR
0.1349264705882353	0.0625	consistency	1.7038969993591309	ClusTCR
0.19153561852308137	0.19153561852308137	retention	8.611999273300171	Greedy
0.5950502152080345	0.3938307030129125	purity	8.611999273300171	Greedy
0.36322188449848025	0.0729483282674772	purity_90	8.611999273300171	Greedy
0.15351506456241032	0.07675753228120516	consistency	8.611999273300171	Greedy
0.19139068048409305	0.19139068048409305	retention	1.7536556720733643	ClusTCR
0.6030150753768844	0.38837042354630297	purity	1.7536556720733643	ClusTCR
0.3588588588588589	0.07657657657657657	purity_90	1.7536556720733643	ClusTCR
0.13819095477386933	0.06855707106963388	consistency	1.7536556720733643	ClusTCR
0.19829639789215334	0.19829639789215334	retention	8.91627550125122	Greedy
0.5783298826777088	0.38474810213940647	purity	8.91627550125122	Greedy
0.3632075471698113	0.07861635220125786	purity_90	8.91627550125122	Greedy
0.17977915804002761	0.0862663906142167	consistency	8.91627550125122	Greedy
0.19475925792247167	0.19475925792247167	retention	1.5833408832550049	ClusTCR
0.5943097997892518	0.394801545486477	purity	1.5833408832550049	ClusTCR
0.3578125	0.0734375	purity_90	1.5833408832550049	ClusTCR
0.14576747453459782	0.07165437302423604	consistency	1.5833408832550049	ClusTCR
0.19471687307609709	0.19471687307609709	retention	9.018069744110107	Greedy
0.5878236529041287	0.38558432470258924	purity	9.018069744110107	Greedy
0.36706948640483383	0.08610271903323263	purity_90	9.018069744110107	Greedy
0.18929321203638907	0.08327501749475158	consistency	9.018069744110107	Greedy
0.19450211181902785	0.19450211181902785	retention	1.8150393962860107	ClusTCR
0.5933450087565674	0.38458844133099823	purity	1.8150393962860107	ClusTCR
0.3640416047548291	0.0713224368499257	purity_90	1.8150393962860107	ClusTCR
0.1295971978984238	0.06374781085814361	consistency	1.8150393962860107	ClusTCR
0.19079414689586588	0.19079414689586588	retention	8.917978525161743	Greedy
0.575929203539823	0.3808849557522124	purity	8.917978525161743	Greedy
0.3582554517133956	0.07320872274143302	purity_90	8.917978525161743	Greedy
0.19539823008849558	0.0888495575221239	consistency	8.917978525161743	Greedy
0.19043898281005825	0.19043898281005825	retention	1.8450934886932373	ClusTCR
0.5829787234042553	0.38262411347517733	purity	1.8450934886932373	ClusTCR
0.3533950617283951	0.07716049382716049	purity_90	1.8450934886932373	ClusTCR
0.15106382978723404	0.07765957446808511	consistency	1.8450934886932373	ClusTCR
0.1976563602993082	0.1976563602993082	retention	8.61743950843811	Greedy
0.5726351351351351	0.372972972972973	purity	8.61743950843811	Greedy
0.33811802232854865	0.0861244019138756	purity_90	8.61743950843811	Greedy
0.1777027027027027	0.08243243243243244	consistency	8.61743950843811	Greedy
0.19730340251305944	0.19730340251305944	retention	1.9995849132537842	ClusTCR
0.5857868020304569	0.37021996615905245	purity	1.9995849132537842	ClusTCR
0.3390625	0.0578125	purity_90	1.9995849132537842	ClusTCR
0.1326565143824027	0.06971235194585448	consistency	1.9995849132537842	ClusTCR
0.1982468443197756	0.1982468443197756	retention	9.212191104888916	Greedy
0.5828014779979845	0.38495129324823646	purity	9.212191104888916	Greedy
0.34802431610942247	0.06382978723404255	purity_90	9.212191104888916	Greedy
0.1797111185757474	0.09002351360429962	consistency	9.212191104888916	Greedy
0.19691444600280505	0.19691444600280505	retention	1.751288652420044	ClusTCR
0.5903247631935047	0.37415426251691475	purity	1.751288652420044	ClusTCR
0.34135338345864663	0.06466165413533835	purity_90	1.751288652420044	ClusTCR
0.14276048714479025	0.06799729364005412	consistency	1.751288652420044	ClusTCR
0.19426508366312573	0.19426508366312573	retention	9.117197275161743	Greedy
0.5859030837004405	0.3883429345984412	purity	9.117197275161743	Greedy
0.3783783783783784	0.07807807807807808	purity_90	9.117197275161743	Greedy
0.17451711284310403	0.08742799051169095	consistency	9.117197275161743	Greedy
0.19329306394501145	0.19329306394501145	retention	1.8597688674926758	ClusTCR
0.5929203539823009	0.39142273655547993	purity	1.8597688674926758	ClusTCR
0.3712574850299401	0.09131736526946108	purity_90	1.8597688674926758	ClusTCR
0.146358066712049	0.07011572498298162	consistency	1.8597688674926758	ClusTCR
0.19954334740192348	0.19954334740192348	retention	9.411677837371826	Greedy
0.5868421052631579	0.3907894736842105	purity	9.411677837371826	Greedy
0.34978843441466856	0.07898448519040903	purity_90	9.411677837371826	Greedy
0.15888157894736843	0.07993421052631579	consistency	9.411677837371826	Greedy
0.1991973984639867	0.1991973984639867	retention	1.495917797088623	ClusTCR
0.6021080368906456	0.39723320158102765	purity	1.495917797088623	ClusTCR
0.34691011235955055	0.08146067415730338	purity_90	1.495917797088623	ClusTCR
0.13076416337285904	0.06653491436100131	consistency	1.495917797088623	ClusTCR
0.19940885345064613	0.19940885345064613	retention	8.810155153274536	Greedy
0.577755905511811	0.38188976377952755	purity	8.810155153274536	Greedy
0.36148148148148146	0.09037037037037036	purity_90	8.810155153274536	Greedy
0.18405511811023623	0.08464566929133858	consistency	8.810155153274536	Greedy
0.19872147374209514	0.19872147374209514	retention	1.6024971008300781	ClusTCR
0.5944700460829493	0.380513495720869	purity	1.6024971008300781	ClusTCR
0.35766423357664234	0.0905109489051095	purity_90	1.6024971008300781	ClusTCR
0.1487820934825543	0.0684660961158657	consistency	1.6024971008300781	ClusTCR
0.19700082169268693	0.19700082169268693	retention	9.214825868606567	Greedy
0.5675763482781027	0.3830409356725146	purity	9.214825868606567	Greedy
0.3561643835616438	0.076103500761035	purity_90	9.214825868606567	Greedy
0.149772579597141	0.08641975308641975	consistency	9.214825868606567	Greedy
0.19563133388112847	0.19563133388112847	retention	1.8770415782928467	ClusTCR
0.5755890052356021	0.3795811518324607	purity	1.8770415782928467	ClusTCR
0.3551829268292683	0.0899390243902439	purity_90	1.8770415782928467	ClusTCR
0.13710732984293195	0.07624345549738219	consistency	1.8770415782928467	ClusTCR
0.20456863145013257	0.20456863145013257	retention	10.214128494262695	Greedy
0.5733669927421899	0.3824550331334806	purity	10.214128494262695	Greedy
0.36083916083916084	0.06293706293706294	purity_90	10.214128494262695	Greedy
0.17544966866519407	0.08204480908804039	consistency	10.214128494262695	Greedy
0.20422870351485486	0.20422870351485486	retention	1.8626279830932617	ClusTCR
0.5907079646017699	0.38780025284450065	purity	1.8626279830932617	ClusTCR
0.35359116022099446	0.07596685082872928	purity_90	1.8626279830932617	ClusTCR
0.14254108723135273	0.06573957016434892	consistency	1.8626279830932617	ClusTCR
0.20028351559335764	0.20028351559335764	retention	9.71505618095398	Greedy
0.58680333119795	0.38052530429212045	purity	9.71505618095398	Greedy
0.37906647807637905	0.07072135785007072	purity_90	9.71505618095398	Greedy
0.16944266495836002	0.08039718129404227	consistency	9.71505618095398	Greedy
0.20048602673147023	0.20048602673147023	retention	1.8562285900115967	ClusTCR
0.59776	0.384	purity	1.8562285900115967	ClusTCR
0.3770949720670391	0.06005586592178771	purity_90	1.8562285900115967	ClusTCR
0.13248	0.0704	consistency	1.8562285900115967	ClusTCR
0.2015535020758002	0.2015535020758002	retention	10.117687225341797	Greedy
0.5629722921914357	0.36681360201511337	purity	10.117687225341797	Greedy
