actual	baseline	metrics	n	dm	t
0.20208860759493671	0.20208860759493671	retention	15800	Hamming	2.0369925498962402
0.5846372688477952	0.3778093883357041	purity	15800	Hamming	2.0369925498962402
0.35	0.08026315789473684	purity_90	15800	Hamming	2.0369925498962402
0.1368421052631579	0.061735419630156475	consistency	15800	Hamming	2.0369925498962402
0.22139240506329114	0.22139240506329114	retention	15800	Levenshtein	15.801324605941772
0.5402088772845953	0.3639686684073107	purity	15800	Levenshtein	15.801324605941772
0.35773480662983426	0.08011049723756906	purity_90	15800	Levenshtein	15.801324605941772
0.14073107049608355	0.06892950391644909	consistency	15800	Levenshtein	15.801324605941772
0.2028301886792453	0.2028301886792453	retention	15900	Hamming	2.045433759689331
0.589491430177016	0.378196122506322	purity	15900	Hamming	2.045433759689331
0.3408521303258145	0.07268170426065163	purity_90	15900	Hamming	2.045433759689331
0.12784490025288003	0.0626580500140489	consistency	15900	Hamming	2.045433759689331
0.22025157232704404	0.22025157232704404	retention	15900	Levenshtein	15.818069219589233
0.5492079979226175	0.36042586341210076	purity	15900	Levenshtein	15.818069219589233
0.35365853658536583	0.06775067750677506	purity_90	15900	Levenshtein	15.818069219589233
0.13425084393663983	0.06803427681121786	consistency	15900	Levenshtein	15.818069219589233
0.2038125	0.2038125	retention	16000	Hamming	2.327571392059326
0.5827981010890813	0.38257469980452385	purity	16000	Hamming	2.327571392059326
0.34738186462324394	0.070242656449553	purity_90	16000	Hamming	2.327571392059326
0.12622172577492322	0.06143535325328121	consistency	16000	Hamming	2.327571392059326
0.2250625	0.2250625	retention	16000	Levenshtein	16.39322543144226
0.5349367088607595	0.36430379746835445	purity	16000	Levenshtein	16.39322543144226
0.3418230563002681	0.07238605898123325	purity_90	16000	Levenshtein	16.39322543144226
0.14075949367088608	0.06759493670886076	consistency	16000	Levenshtein	16.39322543144226
0.2006832298136646	0.2006832298136646	retention	16100	Hamming	2.1775903701782227
0.5934868051656372	0.3719820325659742	purity	16100	Hamming	2.1775903701782227
0.3879093198992443	0.0743073047858942	purity_90	16100	Hamming	2.1775903701782227
0.1493542953396968	0.06092083099382369	consistency	16100	Hamming	2.1775903701782227
0.21683229813664595	0.21683229813664595	retention	16100	Levenshtein	15.813095092773438
0.5446265938069217	0.3674212854540723	purity	16100	Levenshtein	15.813095092773438
0.3997326203208556	0.08957219251336898	purity_90	16100	Levenshtein	15.813095092773438
0.1327088212334114	0.07155867811605517	consistency	16100	Levenshtein	15.813095092773438
0.20549382716049383	0.20549382716049383	retention	16200	Hamming	2.0227527618408203
0.5815468113975577	0.3758480325644505	purity	16200	Hamming	2.0227527618408203
0.3637484586929716	0.0690505548705302	purity_90	16200	Hamming	2.0227527618408203
0.13188602442333786	0.06350067842605156	consistency	16200	Hamming	2.0227527618408203
0.22796296296296295	0.22796296296296295	retention	16200	Levenshtein	17.78496265411377
0.53272860995342	0.35425349350330965	purity	16200	Levenshtein	17.78496265411377
0.38451268357810414	0.07209612817089453	purity_90	16200	Levenshtein	17.78496265411377
0.12944349105172837	0.06717332679578328	consistency	16200	Levenshtein	17.78496265411377
0.2085889570552147	0.2085889570552147	retention	16300	Hamming	2.2686989307403564
0.5908482740165909	0.3773080010703773	purity	16300	Hamming	2.2686989307403564
0.38308457711442784	0.07711442786069651	purity_90	16300	Hamming	2.2686989307403564
0.128980465614129	0.06208188386406208	consistency	16300	Hamming	2.2686989307403564
0.22496932515337423	0.22496932515337423	retention	16300	Levenshtein	16.54474139213562
0.5532073595226256	0.3627548483341621	purity	16300	Levenshtein	16.54474139213562
0.39118825100133514	0.07209612817089453	purity_90	16300	Levenshtein	16.54474139213562
0.13276976628543014	0.06041770263550472	consistency	16300	Levenshtein	16.54474139213562
0.20073170731707318	0.20073170731707318	retention	16400	Hamming	2.397862672805786
0.597574421168688	0.3715545755237045	purity	16400	Hamming	2.397862672805786
0.3639751552795031	0.06335403726708075	purity_90	16400	Hamming	2.397862672805786
0.1270672546857773	0.056780595369349506	consistency	16400	Hamming	2.397862672805786
0.21591463414634146	0.21591463414634146	retention	16400	Levenshtein	17.54601526260376
0.5520779887121601	0.36351975371985634	purity	16400	Levenshtein	17.54601526260376
0.3576072821846554	0.05851755526657997	purity_90	16400	Levenshtein	17.54601526260376
0.133658286300667	0.06490507952796305	consistency	16400	Levenshtein	17.54601526260376
0.2047878787878788	0.2047878787878788	retention	16500	Hamming	2.3213934898376465
0.5859375	0.37742456896551724	purity	16500	Hamming	2.3213934898376465
0.3547589616810878	0.08281829419035847	purity_90	16500	Hamming	2.3213934898376465
0.125	0.06492456896551724	consistency	16500	Hamming	2.3213934898376465
0.22303030303030302	0.22303030303030302	retention	16500	Levenshtein	16.595122814178467
0.5457702803274622	0.36566608781939963	purity	16500	Levenshtein	16.595122814178467
0.36998706338939197	0.07632600258732213	purity_90	16500	Levenshtein	16.595122814178467
0.13296948647978168	0.06499627883899776	consistency	16500	Levenshtein	16.595122814178467
0.2089156626506024	0.2089156626506024	retention	16600	Hamming	2.367948532104492
0.5948366701791359	0.37486828240252895	purity	16600	Hamming	2.367948532104492
0.36363636363636365	0.09582309582309582	purity_90	16600	Hamming	2.367948532104492
0.14673340358271866	0.06059009483667018	consistency	16600	Hamming	2.367948532104492
0.2289156626506024	0.2289156626506024	retention	16600	Levenshtein	17.760652780532837
0.5455202312138728	0.36801541425818884	purity	16600	Levenshtein	17.760652780532837
0.36220472440944884	0.07349081364829396	purity_90	16600	Levenshtein	17.760652780532837
0.14763969171483624	0.06502890173410404	consistency	16600	Levenshtein	17.760652780532837
0.20335329341317365	0.20335329341317365	retention	16700	Hamming	2.2757728099823
0.5844260101685844	0.39443403799839444	purity	16700	Hamming	2.2757728099823
0.36899038461538464	0.07091346153846154	purity_90	16700	Hamming	2.2757728099823
0.12443136205512444	0.06127910088306128	consistency	16700	Hamming	2.2757728099823
0.22544910179640718	0.22544910179640718	retention	16700	Levenshtein	18.47673487663269
0.5428779069767442	0.36700581395348836	purity	16700	Levenshtein	18.47673487663269
0.3915900131406045	0.08278580814717477	purity_90	16700	Levenshtein	18.47673487663269
0.13202519379844962	0.07751937984496124	consistency	16700	Levenshtein	18.47673487663269
0.21101190476190476	0.21101190476190476	retention	16800	Hamming	2.410285711288452
0.5789473684210527	0.3729757085020243	purity	16800	Hamming	2.410285711288452
0.3530120481927711	0.06626506024096386	purity_90	16800	Hamming	2.410285711288452
0.1166497975708502	0.06174089068825911	consistency	16800	Hamming	2.410285711288452
0.22690476190476191	0.22690476190476191	retention	16800	Levenshtein	17.1968674659729
0.5394799054373522	0.366903073286052	purity	16800	Levenshtein	17.1968674659729
0.3622641509433962	0.08427672955974842	purity_90	16800	Levenshtein	17.1968674659729
0.1271867612293144	0.07281323877068557	consistency	16800	Levenshtein	17.1968674659729
0.21	0.21	retention	16900	Hamming	2.5714800357818604
0.5899151016207872	0.38487265243118085	purity	16900	Hamming	2.5714800357818604
0.3744186046511628	0.07906976744186046	purity_90	16900	Hamming	2.5714800357818604
0.12168767687162337	0.05737072292256239	consistency	16900	Hamming	2.5714800357818604
0.2297041420118343	0.2297041420118343	retention	16900	Levenshtein	18.120067834854126
0.5494583137070184	0.3659915214319359	purity	16900	Levenshtein	18.120067834854126
0.363080684596577	0.06234718826405868	purity_90	16900	Levenshtein	18.120067834854126
0.13235986811116346	0.06570890249646727	consistency	16900	Levenshtein	18.120067834854126
0.20829411764705882	0.20829411764705882	retention	17000	Hamming	2.4427335262298584
0.5920781893004116	0.375	purity	17000	Hamming	2.4427335262298584
0.37394451145958985	0.06875753920386007	purity_90	17000	Hamming	2.4427335262298584
0.13708847736625515	0.05941358024691358	consistency	17000	Hamming	2.4427335262298584
0.22523529411764706	0.22523529411764706	retention	17000	Levenshtein	17.93091607093811
0.5523491533508228	0.36417839255902695	purity	17000	Levenshtein	17.93091607093811
0.38149556400506973	0.07097591888466413	purity_90	17000	Levenshtein	17.93091607093811
0.14142618650131172	0.06415454328642976	consistency	17000	Levenshtein	17.93091607093811
0.20883040935672514	0.20883040935672514	retention	17100	Hamming	2.514191150665283
0.5854961832061069	0.38091603053435114	purity	17100	Hamming	2.514191150665283
0.3563218390804598	0.06666666666666667	purity_90	17100	Hamming	2.514191150665283
0.13129770992366413	0.0648854961832061	consistency	17100	Hamming	2.514191150665283
0.23046783625730993	0.23046783625730993	retention	17100	Levenshtein	18.39009952545166
0.5394767307247048	0.3695299837925446	purity	17100	Levenshtein	18.39009952545166
0.3595238095238095	0.07261904761904762	purity_90	17100	Levenshtein	18.39009952545166
0.13614262560777957	0.07663811067376708	consistency	17100	Levenshtein	18.39009952545166
0.21098837209302326	0.21098837209302326	retention	17200	Hamming	2.520871162414551
0.578168130489335	0.3809284818067754	purity	17200	Hamming	2.520871162414551
0.36866902237926974	0.0800942285041225	purity_90	17200	Hamming	2.520871162414551
0.14178168130489335	0.06223337515683814	consistency	17200	Hamming	2.520871162414551
0.23290697674418603	0.23290697674418603	retention	17200	Levenshtein	18.772621631622314
0.5242960944595823	0.3603542234332425	purity	17200	Levenshtein	18.772621631622314
0.35862913096695226	0.08690330477356181	purity_90	17200	Levenshtein	18.772621631622314
0.13919164396003633	0.06607629427792916	consistency	17200	Levenshtein	18.772621631622314
0.21352601156069365	0.21352601156069365	retention	17300	Hamming	2.661684989929199
0.5843641761504206	0.37580405739732803	purity	17300	Hamming	2.661684989929199
0.3492063492063492	0.0691609977324263	purity_90	17300	Hamming	2.661684989929199
0.12196932211776348	0.05591291439881247	consistency	17300	Hamming	2.661684989929199
0.23497109826589596	0.23497109826589596	retention	17300	Levenshtein	18.866081714630127
0.5451881902186162	0.3642100518368267	purity	17300	Levenshtein	18.866081714630127
0.35379061371841153	0.07581227436823104	purity_90	17300	Levenshtein	18.866081714630127
0.11291413116970926	0.05927428442641424	consistency	17300	Levenshtein	18.866081714630127
0.21086206896551724	0.21086206896551724	retention	17400	Hamming	2.414811611175537
0.5813260491681153	0.3806804072510554	purity	17400	Hamming	2.414811611175537
0.3598183881952327	0.08059023836549375	purity_90	17400	Hamming	2.414811611175537
0.13434318351129873	0.06009436304941644	consistency	17400	Hamming	2.414811611175537
0.22873563218390805	0.22873563218390805	retention	17400	Levenshtein	20.390512943267822
0.537070938215103	0.35789473684210527	purity	17400	Levenshtein	20.390512943267822
0.36658653846153844	0.06009615384615385	purity_90	17400	Levenshtein	20.390512943267822
0.12265446224256293	0.05881006864988558	consistency	17400	Levenshtein	20.390512943267822
0.21422857142857143	0.21422857142857143	retention	17500	Hamming	2.5738637447357178
0.5808397683397684	0.3733108108108108	purity	17500	Hamming	2.5738637447357178
0.37895927601809953	0.06561085972850679	purity_90	17500	Hamming	2.5738637447357178
0.12596525096525096	0.0596042471042471	consistency	17500	Hamming	2.5738637447357178
0.23211428571428572	0.23211428571428572	retention	17500	Levenshtein	21.203338861465454
0.5400089405453733	0.3578453285650425	purity	17500	Levenshtein	21.203338861465454
0.38848039215686275	0.061274509803921566	purity_90	17500	Levenshtein	21.203338861465454
0.1320965578900313	0.06861868573983013	consistency	17500	Levenshtein	21.203338861465454
0.2109659090909091	0.2109659090909091	retention	17600	Hamming	2.680269718170166
0.5818720671770807	0.36749814769078787	purity	17600	Hamming	2.680269718170166
0.36989498249708286	0.057176196032672114	purity_90	17600	Hamming	2.680269718170166
0.13583600889108421	0.06248456408989874	consistency	17600	Hamming	2.680269718170166
0.23	0.23	retention	17600	Levenshtein	19.129449605941772
0.532258064516129	0.35892776010904137	purity	17600	Levenshtein	19.129449605941772
0.3628536285362854	0.08610086100861009	purity_90	17600	Levenshtein	19.129449605941772
0.13652885052248978	0.0761017719218537	consistency	17600	Levenshtein	19.129449605941772
0.21310734463276837	0.21310734463276837	retention	17700	Hamming	2.53277325630188
0.5661286437003131	0.3664177306673091	purity	17700	Hamming	2.53277325630188
0.3659976387249115	0.06257378984651712	purity_90	17700	Hamming	2.53277325630188
0.13057094675981692	0.06384003854492894	consistency	17700	Hamming	2.53277325630188
0.2336723163841808	0.2336723163841808	retention	17700	Levenshtein	20.212424516677856
0.5322332233223322	0.3577557755775578	purity	17700	Levenshtein	20.212424516677856
0.36363636363636365	0.06186868686868687	purity_90	17700	Levenshtein	20.212424516677856
0.1265126512651265	0.06292629262926293	consistency	17700	Levenshtein	20.212424516677856
0.21578651685393258	0.21578651685393258	retention	17800	Hamming	2.750316858291626
0.5803782505910166	0.37328605200945625	purity	17800	Hamming	2.750316858291626
0.36283185840707965	0.06084070796460177	purity_90	17800	Hamming	2.750316858291626
0.12458628841607565	0.05602836879432624	consistency	17800	Hamming	2.750316858291626
0.23595505617977527	0.23595505617977527	retention	17800	Levenshtein	20.949584007263184
0.5432420686657975	0.3594089526292916	purity	17800	Levenshtein	20.949584007263184
0.3712574850299401	0.06347305389221557	purity_90	17800	Levenshtein	20.949584007263184
0.11581920903954802	0.055193394176445025	consistency	17800	Levenshtein	20.949584007263184
0.21625698324022347	0.21625698324022347	retention	17900	Hamming	2.897730588912964
0.574953007518797	0.37124060150375937	purity	17900	Hamming	2.897730588912964
0.36302895322939865	0.07906458797327394	purity_90	17900	Hamming	2.897730588912964
0.12852443609022557	0.06109022556390977	consistency	17900	Hamming	2.897730588912964
0.23983240223463687	0.23983240223463687	retention	17900	Levenshtein	21.68646502494812
0.5246284501061571	0.362208067940552	purity	17900	Levenshtein	21.68646502494812
0.3880048959608323	0.06854345165238677	purity_90	17900	Levenshtein	21.68646502494812
0.12717622080679405	0.06878980891719745	consistency	17900	Levenshtein	21.68646502494812
0.21372222222222223	0.21372222222222223	retention	18000	Hamming	2.53706955909729
0.5796102661596958	0.3681083650190114	purity	18000	Hamming	2.53706955909729
0.3578088578088578	0.06993006993006994	purity_90	18000	Hamming	2.53706955909729
0.12737642585551331	0.06677756653992395	consistency	18000	Hamming	2.53706955909729
0.23083333333333333	0.23083333333333333	retention	18000	Levenshtein	21.621976852416992
0.5444100751215201	0.36036235086168805	purity	18000	Levenshtein	21.621976852416992
0.3624242424242424	0.07757575757575758	purity_90	18000	Levenshtein	21.621976852416992
0.12019443216968625	0.05877154220061865	consistency	18000	Levenshtein	21.621976852416992
0.21403314917127073	0.21403314917127073	retention	18100	Hamming	2.6413049697875977
0.5713276836158192	0.375	purity	18100	Hamming	2.6413049697875977
0.37602820211515864	0.07050528789659224	purity_90	18100	Hamming	2.6413049697875977
0.13818267419962335	0.06544256120527307	consistency	18100	Hamming	2.6413049697875977
0.2341988950276243	0.2341988950276243	retention	18100	Levenshtein	20.778152227401733
0.5164693218514532	0.3539289558665231	purity	18100	Levenshtein	20.778152227401733
0.38734177215189874	0.08354430379746836	purity_90	18100	Levenshtein	20.778152227401733
0.13885898815931108	0.0736275565123789	consistency	18100	Levenshtein	20.778152227401733
0.22071428571428572	0.22071428571428572	retention	18200	Hamming	2.8475635051727295
0.5841405722009462	0.3635954043703537	purity	18200	Hamming	2.8475635051727295
0.37486338797814206	0.05573770491803279	purity_90	18200	Hamming	2.8475635051727295
0.13426447398062627	0.05541788691146655	consistency	18200	Hamming	2.8475635051727295
0.24126373626373626	0.24126373626373626	retention	18200	Levenshtein	22.125662565231323
0.5288282703037818	0.3556519942136805	purity	18200	Levenshtein	22.125662565231323
0.3761574074074074	0.06597222222222222	purity_90	18200	Levenshtein	22.125662565231323
0.11283323000619963	0.06013639181649101	consistency	18200	Levenshtein	22.125662565231323
0.22344262295081968	0.22344262295081968	retention	18300	Hamming	2.728800058364868
0.5589732241646382	0.36357601239212217	purity	18300	Hamming	2.728800058364868
0.3531390134529148	0.06838565022421525	purity_90	18300	Hamming	2.728800058364868
0.11949546359814119	0.05642841336578889	consistency	18300	Hamming	2.728800058364868
0.24431693989071038	0.24431693989071038	retention	18300	Levenshtein	21.60246229171753
0.5182926829268293	0.34979674796747967	purity	18300	Levenshtein	21.60246229171753
0.3481927710843373	0.06746987951807229	purity_90	18300	Levenshtein	21.60246229171753
0.12195121951219512	0.06422764227642276	consistency	18300	Levenshtein	21.60246229171753
0.2204891304347826	0.2204891304347826	retention	18400	Hamming	2.7661566734313965
0.5850538599640933	0.36579892280071813	purity	18400	Hamming	2.7661566734313965
0.36293859649122806	0.0712719298245614	purity_90	18400	Hamming	2.7661566734313965
0.12724416517055656	0.06306104129263913	consistency	18400	Hamming	2.7661566734313965
0.2408695652173913	0.2408695652173913	retention	18400	Levenshtein	23.95633888244629
0.5439786272092068	0.3637484586929716	purity	18400	Levenshtein	23.95633888244629
0.36180308422301305	0.07473309608540925	purity_90	18400	Levenshtein	23.95633888244629
0.11775585696670776	0.059802712700369916	consistency	18400	Levenshtein	23.95633888244629
0.21702702702702703	0.21702702702702703	retention	18500	Hamming	2.8732407093048096
0.5875397908140063	0.37357889949977263	purity	18500	Hamming	2.8732407093048096
0.36801752464403065	0.0755750273822563	purity_90	18500	Hamming	2.8732407093048096
0.12301045929968167	0.06002728512960437	consistency	18500	Hamming	2.8732407093048096
0.23410810810810811	0.23410810810810811	retention	18500	Levenshtein	22.84562873840332
0.5453200929642933	0.3657299809845764	purity	18500	Levenshtein	22.84562873840332
0.3761574074074074	0.08101851851851852	purity_90	18500	Levenshtein	22.84562873840332
0.13141770547221635	0.07035706739911261	consistency	18500	Levenshtein	22.84562873840332
0.22231182795698926	0.22231182795698926	retention	18600	Hamming	2.852372884750366
0.5826528360185389	0.3723239902891194	purity	18600	Hamming	2.852372884750366
0.3523809523809524	0.07301587301587302	purity_90	18600	Hamming	2.852372884750366
0.12050320017656146	0.05385124696534981	consistency	18600	Hamming	2.852372884750366
0.2436021505376344	0.2436021505376344	retention	18600	Levenshtein	22.261425733566284
0.5338178881485968	0.35231173026448614	purity	18600	Levenshtein	22.261425733566284
0.36878612716763004	0.06358381502890173	purity_90	18600	Levenshtein	22.261425733566284
0.1201292146174036	0.05996365838885524	consistency	18600	Levenshtein	22.261425733566284
0.21914438502673797	0.21914438502673797	retention	18700	Hamming	2.8461356163024902
0.5735067225038571	0.365439717875248	purity	18700	Hamming	2.8461356163024902
0.35327313769751695	0.07562076749435666	purity_90	18700	Hamming	2.8461356163024902
0.12254793916685035	0.05818823010800088	consistency	18700	Hamming	2.8461356163024902
0.23951871657754012	0.23951871657754012	retention	18700	Levenshtein	21.85121512413025
0.5200567260940032	0.3579821717990275	purity	18700	Levenshtein	21.85121512413025
0.3547589616810878	0.07911001236093942	purity_90	18700	Levenshtein	21.85121512413025
0.12175850891410049	0.06158833063209076	consistency	18700	Levenshtein	21.85121512413025
0.22356382978723405	0.22356382978723405	retention	18800	Hamming	2.9151222705841064
0.5806381593227697	0.3646624701541133	purity	18800	Hamming	2.9151222705841064
0.36630434782608695	0.075	purity_90	18800	Hamming	2.9151222705841064
0.13588018233123508	0.06381593227696983	consistency	18800	Hamming	2.9151222705841064
0.2470212765957447	0.2470212765957447	retention	18800	Levenshtein	22.60804557800293
0.5331099724083563	0.357311785573512	purity	18800	Levenshtein	22.60804557800293
0.3755813953488372	0.08372093023255814	purity_90	18800	Levenshtein	22.60804557800293
0.13184864012613323	0.0717382735514387	consistency	18800	Levenshtein	22.60804557800293
0.22037037037037038	0.22037037037037038	retention	18900	Hamming	3.0510945320129395
0.582639193336256	0.3761508110477861	purity	18900	Hamming	3.0510945320129395
0.36382536382536385	0.07276507276507277	purity_90	18900	Hamming	3.0510945320129395
0.1177115300306883	0.05655414291977203	consistency	18900	Hamming	3.0510945320129395
0.24349206349206348	0.24349206349206348	retention	18900	Levenshtein	23.61808753013611
0.5298788961683542	0.35477466746079017	purity	18900	Levenshtein	23.61808753013611
0.3685419058553387	0.07692307692307693	purity_90	18900	Levenshtein	23.61808753013611
0.11038316458209252	0.05876513797895573	consistency	18900	Levenshtein	23.61808753013611
0.22894736842105262	0.22894736842105262	retention	19000	Hamming	3.0004124641418457
0.5848421052631579	0.3722105263157895	purity	19000	Hamming	3.0004124641418457
0.3764102564102564	0.07794871794871795	purity_90	19000	Hamming	3.0004124641418457
0.13242105263157894	0.05789473684210526	consistency	19000	Hamming	3.0004124641418457
0.24757894736842107	0.24757894736842107	retention	19000	Levenshtein	22.870601892471313
0.543859649122807	0.34951267056530216	purity	19000	Levenshtein	22.870601892471313
0.38684503901895206	0.06911928651059086	purity_90	19000	Levenshtein	22.870601892471313
0.13450292397660818	0.05867446393762183	consistency	19000	Levenshtein	22.870601892471313
0.22115183246073297	0.22115183246073297	retention	19100	Hamming	2.8945252895355225
0.5795503674881107	0.3672719412019023	purity	19100	Hamming	2.8945252895355225
0.37869198312236285	0.06329113924050633	purity_90	19100	Hamming	2.8945252895355225
0.13445741461305663	0.05858192823173368	consistency	19100	Hamming	2.8945252895355225
0.2394240837696335	0.2394240837696335	retention	19100	Levenshtein	22.318572759628296
0.53604953065708	0.35390453365288593	purity	19100	Levenshtein	22.318572759628296
0.3699231613611416	0.07025246981339188	purity_90	19100	Levenshtein	22.318572759628296
0.13441182344717395	0.06011583782704214	consistency	19100	Levenshtein	22.318572759628296
0.22151041666666665	0.22151041666666665	retention	19200	Hamming	2.780263662338257
0.573076923076923	0.372008547008547	purity	19200	Hamming	2.780263662338257
0.350210970464135	0.08333333333333333	purity_90	19200	Hamming	2.780263662338257
0.12350427350427351	0.05961538461538462	consistency	19200	Hamming	2.780263662338257
0.24057291666666666	0.24057291666666666	retention	19200	Levenshtein	22.540043354034424
0.5291214215202369	0.35893385982230996	purity	19200	Levenshtein	22.540043354034424
0.3553072625698324	0.07039106145251396	purity_90	19200	Levenshtein	22.540043354034424
0.11865745310957551	0.05863770977295163	consistency	19200	Levenshtein	22.540043354034424
0.22243523316062175	0.22243523316062175	retention	19300	Hamming	3.0716586112976074
0.5700318809776833	0.3642933049946865	purity	19300	Hamming	3.0716586112976074
0.37032967032967035	0.06593406593406594	purity_90	19300	Hamming	3.0716586112976074
0.13113708820403824	0.061211477151965996	consistency	19300	Hamming	3.0716586112976074
0.24316062176165804	0.24316062176165804	retention	19300	Levenshtein	23.040915966033936
0.5261208576998051	0.34327485380116957	purity	19300	Levenshtein	23.040915966033936
0.37176470588235294	0.058823529411764705	purity_90	19300	Levenshtein	23.040915966033936
0.12631578947368421	0.05964912280701754	consistency	19300	Levenshtein	23.040915966033936
0.2277835051546392	0.2277835051546392	retention	19400	Hamming	3.16184401512146
0.5754775107825015	0.3647566235366605	purity	19400	Hamming	3.16184401512146
0.3737166324435318	0.06878850102669405	purity_90	19400	Hamming	3.16184401512146
0.1143972068186486	0.056069008009858284	consistency	19400	Hamming	3.16184401512146
0.2493298969072165	0.2493298969072165	retention	19400	Levenshtein	24.276103496551514
0.5279819106840022	0.35123421895609575	purity	19400	Levenshtein	24.276103496551514
0.37472283813747226	0.07649667405764966	purity_90	19400	Levenshtein	24.276103496551514
0.10778217448652723	0.05803655549274543	consistency	19400	Levenshtein	24.276103496551514
0.2277948717948718	0.2277948717948718	retention	19500	Hamming	2.93965744972229
0.5821778140293637	0.3707177814029364	purity	19500	Hamming	2.93965744972229
0.37590113285272914	0.07826982492276004	purity_90	19500	Hamming	2.93965744972229
0.12969004893964112	0.05811582381729201	consistency	19500	Hamming	2.93965744972229
0.24543589743589744	0.24543589743589744	retention	19500	Levenshtein	25.11242413520813
0.5415717539863326	0.3595292331055429	purity	19500	Levenshtein	25.11242413520813
0.3855165069222577	0.06922257720979766	purity_90	19500	Levenshtein	25.11242413520813
0.12965072133637054	0.05903568716780562	consistency	19500	Levenshtein	25.11242413520813
0.2283673469387755	0.2283673469387755	retention	19600	Hamming	3.290374994277954
0.5736164998978966	0.37247294261792935	purity	19600	Hamming	3.290374994277954
0.32849740932642485	0.07772020725388601	purity_90	19600	Hamming	3.290374994277954
0.12905860731059832	0.05799469062691444	consistency	19600	Hamming	3.290374994277954
0.2488265306122449	0.2488265306122449	retention	19600	Levenshtein	26.655470609664917
0.5321582598912432	0.34933433339583725	purity	19600	Levenshtein	26.655470609664917
0.3397291196388262	0.06884875846501129	purity_90	19600	Levenshtein	26.655470609664917
0.12263266454153385	0.0568160510031877	consistency	19600	Levenshtein	26.655470609664917
0.2281725888324873	0.2281725888324873	retention	19700	Hamming	2.992861747741699
0.5864372469635628	0.3611336032388664	purity	19700	Hamming	2.992861747741699
0.35822401614530774	0.06861755802219979	purity_90	19700	Hamming	2.992861747741699
0.12226720647773279	0.05121457489878543	consistency	19700	Hamming	2.992861747741699
0.24908629441624366	0.24908629441624366	retention	19700	Levenshtein	24.43064308166504
0.5382467895030709	0.3510143309138284	purity	19700	Levenshtein	24.43064308166504
0.3640303358613218	0.0780065005417118	purity_90	19700	Levenshtein	24.43064308166504
0.11353061604317886	0.05657919225758422	consistency	19700	Levenshtein	24.43064308166504
0.22686868686868686	0.22686868686868686	retention	19800	Hamming	3.3934876918792725
0.5858503952969796	0.3681329819582404	purity	19800	Hamming	3.3934876918792725
0.3638211382113821	0.07926829268292683	purity_90	19800	Hamming	3.3934876918792725
0.13318467464017839	0.05594972633286033	consistency	19800	Hamming	3.3934876918792725
0.24813131313131312	0.24813131313131312	retention	19800	Levenshtein	24.617181301116943
0.535336672231497	0.35058430717863104	purity	19800	Levenshtein	24.617181301116943
0.3696837513631407	0.0806979280261723	purity_90	19800	Levenshtein	24.617181301116943
0.10684474123539232	0.05639028009645706	consistency	19800	Levenshtein	24.617181301116943
0.23020100502512564	0.23020100502512564	retention	19900	Hamming	3.257370948791504
0.5717963953258071	0.3662111309170133	purity	19900	Hamming	3.257370948791504
0.3546747967479675	0.07113821138211382	purity_90	19900	Hamming	3.257370948791504
0.12358882947118241	0.056446821152703504	consistency	19900	Hamming	3.257370948791504
0.24964824120603016	0.24964824120603016	retention	19900	Levenshtein	24.50636386871338
0.5430718475073314	0.35428885630498536	purity	19900	Levenshtein	24.50636386871338
0.36482084690553745	0.07709011943539631	purity_90	19900	Levenshtein	24.50636386871338
0.12664956011730205	0.06304985337243402	consistency	19900	Levenshtein	24.50636386871338
0.22915	0.22915	retention	20000	Hamming	3.242377758026123
0.5744638602065131	0.35941223193010324	purity	20000	Hamming	3.242377758026123
0.3630831643002028	0.07809330628803246	purity_90	20000	Hamming	3.242377758026123
0.1352263701350278	0.0534154090548054	consistency	20000	Hamming	3.242377758026123
0.242	0.242	retention	20000	Levenshtein	19.888559579849243
0.5406527070364082	0.34785889454819846	purity	20000	Levenshtein	19.888559579849243
0.37191854233654875	0.06752411575562701	purity_90	20000	Levenshtein	19.888559579849243
0.12903225806451613	0.05847953216374269	consistency	20000	Levenshtein	19.888559579849243
0.2308457711442786	0.2308457711442786	retention	20100	Hamming	3.331141948699951
0.5724395517987025	0.36681737762925104	purity	20100	Hamming	3.331141948699951
0.3518886679920477	0.06063618290258449	purity_90	20100	Hamming	3.331141948699951
0.1267937880872813	0.05327304894829959	consistency	20100	Hamming	3.331141948699951
0.2455721393034826	0.2455721393034826	retention	20100	Levenshtein	19.829878568649292
0.5454376854599406	0.35626854599406527	purity	20100	Levenshtein	19.829878568649292
0.36382536382536385	0.06652806652806653	purity_90	20100	Levenshtein	19.829878568649292
0.12815281899109793	0.0586053412462908	consistency	20100	Levenshtein	19.829878568649292
0.22806930693069308	0.22806930693069308	retention	20200	Hamming	3.347163200378418
0.586220629231382	0.364794902429311	purity	20200	Hamming	3.347163200378418
0.3556851311953353	0.07871720116618076	purity_90	20200	Hamming	3.347163200378418
0.1318199920350458	0.059538032656312224	consistency	20200	Hamming	3.347163200378418
0.24178217821782177	0.24178217821782177	retention	20200	Levenshtein	19.74554753303528
0.5481871125305279	0.3526207026113094	purity	20200	Levenshtein	19.74554753303528
0.3668032786885246	0.07274590163934426	purity_90	20200	Levenshtein	19.74554753303528
0.1358256622205523	0.06537666729287996	consistency	20200	Levenshtein	19.74554753303528
0.22916256157635467	0.22916256157635467	retention	20300	Hamming	3.2454936504364014
